epoch;accuracy;iou;loss;lr;precision;recall;val_accuracy;val_iou;val_loss;val_precision;val_recall
0;0.7189670205116272;0.5565969347953796;0.7373077869415283;0.001;0.7563426494598389;0.6534287929534912;0.651975691318512;0.2708653211593628;1.0199674367904663;0.7214953303337097;0.5866261124610901
1;0.7838541865348816;0.6383175849914551;0.5783208012580872;0.001;0.8084166646003723;0.7545573115348816;0.6337385773658752;0.21426624059677124;1.0806809663772583;0.6661316156387329;0.630699098110199
2;0.7925347089767456;0.6513851284980774;0.5488541126251221;0.001;0.807692289352417;0.7701823115348816;0.6610942482948303;0.314439982175827;1.0845125913619995;0.7245613932609558;0.6276595592498779
3;0.8020833134651184;0.6645985245704651;0.5342886447906494;0.001;0.8211103677749634;0.7799479365348816;0.7203647494316101;0.40128764510154724;0.7813352346420288;0.8377862572669983;0.6671732664108276
4;0.8090277910232544;0.6749361157417297;0.5087510347366333;0.001;0.8245693445205688;0.7894965410232544;0.697568416595459;0.4611704349517822;0.7483192682266235;0.7179902791976929;0.673252284526825
5;0.8116319179534912;0.6784237027168274;0.5009759068489075;0.001;0.8262243270874023;0.7944878339767456;0.7857142686843872;0.530803382396698;0.5591752529144287;0.8252911567687988;0.7537993788719177
6;0.8226996660232544;0.6931924223899841;0.48264583945274353;0.001;0.8397479057312012;0.8096787929534912;0.8176291584968567;0.5329360961914062;0.6233492493629456;0.8312302827835083;0.8009118437767029
7;0.82421875;0.696333110332489;0.4685755968093872;0.001;0.8377468585968018;0.8101128339767456;0.8419452905654907;0.6030121445655823;0.46267184615135193;0.8646496534347534;0.8252279758453369
8;0.8346354365348816;0.7104997634887695;0.4584659934043884;0.001;0.8452247977256775;0.8200954794883728;0.6200608015060425;0.4551880359649658;0.9164443612098694;0.6314960718154907;0.609422504901886
9;0.8352864384651184;0.712925136089325;0.45169469714164734;0.001;0.8459308743476868;0.8233506679534912;0.7142857313156128;0.45578518509864807;0.7838119268417358;0.7336522936820984;0.6990881562232971
10;0.8333333134651184;0.7094337940216064;0.43965980410575867;0.001;0.8462572693824768;0.8194444179534912;0.25075986981391907;0.17157894372940063;5.88908052444458;0.2465331256389618;0.24316109716892242
11;0.8450520634651184;0.7271998524665833;0.4286304712295532;0.001;0.854476809501648;0.8346354365348816;0.7674772143363953;0.5091818571090698;0.8393207788467407;0.7844690680503845;0.7522796392440796
12;0.8428819179534912;0.7234938144683838;0.4315430521965027;0.001;0.8555431365966797;0.8289930820465088;0.5942249298095703;0.42360424995422363;1.2932915687561035;0.6028037667274475;0.588145911693573
13;0.8444010615348816;0.7266139984130859;0.42257988452911377;0.001;0.8583258986473083;0.8322482705116272;0.40425533056259155;0.3125401735305786;1.9163347482681274;0.40816327929496765;0.3951367735862732
14;0.8548176884651184;0.7422329783439636;0.39073285460472107;0.001;0.8659242987632751;0.84375;0.6610942482948303;0.47269201278686523;0.9269272089004517;0.6620583534240723;0.6550151705741882
15;0.859375;0.7492552399635315;0.383965402841568;0.001;0.8687832951545715;0.8491753339767456;0.7583586573600769;0.5026289224624634;1.1339735984802246;0.7643410563468933;0.7492401003837585
16;0.8634982705116272;0.755260169506073;0.38077202439308167;0.001;0.8741971254348755;0.8565537929534912;0.7963525652885437;0.5678958892822266;0.6112786531448364;0.809374988079071;0.7872340679168701
17;0.8641493320465088;0.7569437026977539;0.3751189410686493;0.001;0.8721521496772766;0.8556857705116272;0.32826748490333557;0.2315998524427414;5.922762393951416;0.32766616344451904;0.32218843698501587
18;0.8656684160232544;0.7592255473136902;0.3555399477481842;0.001;0.8747515082359314;0.859375;0.5714285969734192;0.4273667633533478;1.128077745437622;0.5727553963661194;0.5623100399971008
19;0.8680555820465088;0.7628127932548523;0.36743083596229553;0.001;0.875497579574585;0.8591579794883728;0.8449848294258118;0.59723299741745;0.4406728446483612;0.8493788838386536;0.8313069939613342
20;0.8726128339767456;0.7701173424720764;0.3445943593978882;0.001;0.87947016954422;0.8645833134651184;0.7735562324523926;0.5395973324775696;0.6078121066093445;0.7834891080856323;0.7644376754760742
21;0.8812934160232544;0.7836712002754211;0.3370307981967926;0.001;0.8861484527587891;0.8732638955116272;0.6656534671783447;0.46319684386253357;1.2155102491378784;0.670769214630127;0.6626139879226685
22;0.8812934160232544;0.7836669087409973;0.33560460805892944;0.001;0.8872246742248535;0.8741319179534912;0.7826747894287109;0.5465670824050903;0.7017548680305481;0.7947123050689697;0.7765957713127136
23;0.8817274570465088;0.7841527462005615;0.3301088809967041;0.001;0.8907526135444641;0.8758680820465088;0.3753799498081207;0.26817891001701355;4.2329020500183105;0.37345677614212036;0.3677811622619629
24;0.88671875;0.7920101284980774;0.31401145458221436;0.001;0.8932745456695557;0.8791232705116272;0.8404255509376526;0.6111269593238831;0.5619166493415833;0.8474576473236084;0.8358662724494934
25;0.8943142294883728;0.8047805428504944;0.2972804605960846;0.001;0.9013650417327881;0.8884548544883728;0.2917933166027069;0.22619862854480743;7.441056728363037;0.2918586730957031;0.28875380754470825
26;0.8958333134651184;0.8072171807289124;0.2949022054672241;0.001;0.9004386067390442;0.8910590410232544;0.3449847996234894;0.2617309093475342;5.900609493255615;0.3470948040485382;0.3449847996234894
27;0.9034287929534912;0.8198655247688293;0.27591943740844727;0.001;0.9105691313743591;0.8993055820465088;0.5060790181159973;0.3520776331424713;3.3469250202178955;0.5076923370361328;0.5015197396278381
28;0.9058159589767456;0.823906421661377;0.28282177448272705;0.001;0.909330427646637;0.8988715410232544;0.7826747894287109;0.5374069809913635;0.8158739805221558;0.786707878112793;0.7735562324523926
