-100  292.2771
-98  291.8972
-96  291.0862
-94  291.0732
-92  291.0611
-90  291.0488
-88  290.4879
-86  289.9689
-84  289.5203
-82  289.1333
-80  288.8
-78  288.5134
-74  288.0578
-72  287.8789
-70  287.7273
-66  287.4923
-64  287.4032
-62  287.33
-60  287.2704
-56  287.1856
-52  287.1367
-50  287.1227
-48  287.1599
-46  287.2829
-42  287.5424
-40  287.6772
-38  287.8142
-36  287.9528
-34  288.0922
-32  288.2316
-30  288.3702
-28  288.5073
-26  288.642
-22  288.9006
-20  289.0225
-18  289.138
-16  289.2458
-14  289.3446
-12  289.4332
-10  289.5102
-8  289.5746
-6  289.6254
-4  289.662
-2  289.684
0  289.6914
2  289.684
4  289.662
6  289.6254
8  289.5746
10  289.5102
12  289.4332
14  289.3446
18  289.138
20  289.0225
22  288.9006
24  288.7734
26  288.642
28  288.5073
30  288.3702
32  288.2316
34  288.0922
36  287.9528
38  287.8142
40  287.6772
42  287.5424
44  287.4107
48  287.1599
50  287.1227
52  287.1367
56  287.1856
60  287.2704
62  287.33
64  287.4032
66  287.4923
68  287.5994
70  287.7273
72  287.8789
76  288.2678
78  288.5134
80  288.8
82  289.1333
84  289.5203
86  289.9689
88  290.4879
90  291.0488
92  291.0611
94  291.0732
96  291.0862
98  291.8972
100  292.2771
